% MSC Adams results for pick-and-place robot inverse dynamics experiment.
% See README.md
% timestamp       torque1         torque 2
5.500000e-01	-1.358801e+02	1.358801e+02
5.550000e-01	-1.359831e+02	1.359831e+02
5.600000e-01	-1.361203e+02	1.361203e+02
5.650000e-01	-1.361531e+02	1.361531e+02
5.700000e-01	-1.363393e+02	1.363393e+02
5.750000e-01	-1.364003e+02	1.364003e+02
5.800000e-01	-1.365009e+02	1.365009e+02
5.850000e-01	-1.366452e+02	1.366452e+02
5.900000e-01	-1.367289e+02	1.367289e+02
5.950000e-01	-1.368569e+02	1.368569e+02
6.000000e-01	-1.369448e+02	1.369448e+02
6.050000e-01	-1.370704e+02	1.370704e+02
6.100000e-01	-1.371623e+02	1.371623e+02
6.150000e-01	-1.372726e+02	1.372726e+02
6.200000e-01	-1.374200e+02	1.374200e+02
6.250000e-01	-1.374777e+02	1.374777e+02
6.300000e-01	-1.376217e+02	1.376217e+02
6.350000e-01	-1.377432e+02	1.377432e+02
6.400000e-01	-1.377888e+02	1.377888e+02
6.450000e-01	-1.380023e+02	1.380023e+02
6.500000e-01	-1.380110e+02	1.380110e+02
6.550000e-01	-1.381976e+02	1.381976e+02
6.600000e-01	-1.382696e+02	1.382696e+02
6.650000e-01	-1.383832e+02	1.383832e+02
6.700000e-01	-1.385221e+02	1.385221e+02
6.750000e-01	-1.385954e+02	1.385954e+02
6.800000e-01	-1.387455e+02	1.387455e+02
6.850000e-01	-1.388100e+02	1.388100e+02
6.900000e-01	-1.389791e+02	1.389791e+02
6.950000e-01	-1.390520e+02	1.390520e+02
7.000000e-01	-1.391634e+02	1.391634e+02
7.050000e-01	-1.392939e+02	1.392939e+02
7.100000e-01	-1.393868e+02	1.393868e+02
7.150000e-01	-1.395285e+02	1.395285e+02
7.200000e-01	-1.395900e+02	1.395900e+02
7.250000e-01	-1.397603e+02	1.397603e+02
7.300000e-01	-1.398135e+02	1.398135e+02
7.350000e-01	-1.399818e+02	1.399818e+02
7.400000e-01	-1.400455e+02	1.400455e+02
7.450000e-01	-1.401673e+02	1.401673e+02
7.500000e-01	-1.403195e+02	1.403195e+02
7.550000e-01	-1.402886e+02	1.402886e+02
7.600000e-01	-1.406319e+02	1.406319e+02
7.650000e-01	-1.406328e+02	1.406328e+02
7.700000e-01	-1.407323e+02	1.407323e+02
7.750000e-01	-1.405304e+02	1.405304e+02
7.800000e-01	-1.414314e+02	1.414314e+02
7.850000e-01	-1.406687e+02	1.406687e+02
7.900000e-01	-1.413670e+02	1.413670e+02
7.950000e-01	-1.411549e+02	1.411549e+02
8.000000e-01	-1.414799e+02	1.414799e+02
8.050000e-01	-1.413841e+02	1.413841e+02
8.100000e-01	-1.416078e+02	1.416078e+02
8.150000e-01	-1.417939e+02	1.417939e+02
8.200000e-01	-1.418075e+02	1.418075e+02
8.250000e-01	-1.417188e+02	1.417188e+02
8.300000e-01	-1.422062e+02	1.422062e+02
8.350000e-01	-1.421438e+02	1.421438e+02
8.400000e-01	-1.420428e+02	1.420428e+02
8.450000e-01	-1.426410e+02	1.426410e+02
8.500000e-01	-1.421389e+02	1.421389e+02
8.550000e-01	-1.428380e+02	1.428380e+02
8.600000e-01	-1.423277e+02	1.423277e+02
8.650000e-01	-1.429452e+02	1.429452e+02
8.700000e-01	-1.427632e+02	1.427632e+02
8.750000e-01	-1.429736e+02	1.429736e+02
8.800000e-01	-1.432479e+02	1.432479e+02
8.850000e-01	-1.428693e+02	1.428693e+02
8.900000e-01	-1.433529e+02	1.433529e+02
8.950000e-01	-1.435585e+02	1.435585e+02
9.000000e-01	-1.431680e+02	1.431680e+02
9.050000e-01	-1.437482e+02	1.437482e+02
9.100000e-01	-1.435691e+02	1.435691e+02
9.150000e-01	-1.437612e+02	1.437612e+02
9.200000e-01	-1.440694e+02	1.440694e+02
9.250000e-01	-1.435370e+02	1.435370e+02
9.300000e-01	-1.445488e+02	1.445488e+02
9.350000e-01	-1.436166e+02	1.436166e+02
9.400000e-01	-1.446589e+02	1.446589e+02
9.450000e-01	-1.439993e+02	1.439993e+02
9.500000e-01	-1.447579e+02	1.447579e+02
9.550000e-01	-1.441010e+02	1.441010e+02
9.600000e-01	-1.451185e+02	1.451185e+02
9.650000e-01	-1.442718e+02	1.442718e+02
9.700000e-01	-1.449180e+02	1.449180e+02
9.750000e-01	-1.448817e+02	1.448817e+02
9.800000e-01	-1.452196e+02	1.452196e+02
9.850000e-01	-1.447386e+02	1.447386e+02
9.900000e-01	-1.454311e+02	1.454311e+02
9.950000e-01	-1.448272e+02	1.448272e+02
1.000000e+00	-1.456417e+02	1.456417e+02
1.005000e+00	-1.455294e+02	1.455294e+02
1.010000e+00	-1.451072e+02	1.451072e+02
1.015000e+00	-1.459791e+02	1.459791e+02
1.020000e+00	-1.454449e+02	1.454449e+02
1.025000e+00	-1.457662e+02	1.457662e+02
1.030000e+00	-1.458019e+02	1.458019e+02
1.035000e+00	-1.461192e+02	1.461192e+02
1.040000e+00	-1.455904e+02	1.455904e+02
1.045000e+00	-1.464157e+02	1.464157e+02
1.050000e+00	-1.461540e+02	1.461540e+02
1.055000e+00	-1.462629e+02	1.462629e+02
1.060000e+00	-1.459694e+02	1.459694e+02
1.065000e+00	-1.469081e+02	1.469081e+02
1.070000e+00	-1.459426e+02	1.459426e+02
1.075000e+00	-1.469730e+02	1.469730e+02
1.080000e+00	-1.463058e+02	1.463058e+02
1.085000e+00	-1.469138e+02	1.469138e+02
1.090000e+00	-1.467511e+02	1.467511e+02
1.095000e+00	-1.466295e+02	1.466295e+02
1.100000e+00	-1.471079e+02	1.471079e+02
